tweet	label
Donuts na katako a lokacin, sa'an nan in shine 6. Wasu abubuwa sun tuna wannan Kofi na biyun a cikin kwandon wanki na katako	Positive
Kayan wasa a cikin ginin Wii-or indiangew. wasa a gidan katako.	Neutral
Skyer & Newich na peppering na kite na kirim mai ban sha'awa, don haka ba za a iya karanta shi ba don yana da tushe na huɗu na yin karatu 'ge'	Neutral
Ba donut na ba. Cake / donut ba.	Negative
Kunshin wannan ginin da ɗan leƙen asiri suka kafa. yana ɗaukar sararin sama da yawa.	Neutral
na tsira daga babban bidiyota.	Neutral
Ka yi tunanin baƙar fatarka ce.	Neutral
matasa a cikin silhocrowave ade-it ad magegegege ad ad ad	Neutral
Flat na jan Jan ja yadi na 2 suna cewa: Kariya.	Negative
To wannan wasan ƙwallon ƙafa kaɗan ne kawai mai nasara da abin kallo.	Positive
Buffggt yadda ku ma kuka gilashi don ku sa a cikin wannan yatsa, yana da kyau ku yi tunani a kan almakashi. Kada ku sa a gaba shi ne abu mafi kyau.	Negative
Na so na buga cakulan 20 a yanzu haka ba shi da kyau	Positive
Kwallon ƙafa na jan lemu. jan tiles na jockey	Neutral
Buck frosugiad wom na waya a yau yana cikin baranda ta tsakiyar CCC yana ba da akwati.	Negative
Sofa tanis mai launin shuɗi	Positive
Ko da yake an yi wannan ginin da wani yanki na jockey ya yi fakin, me za ka so ka yi wannan aikin.	Neutral
wannan wasan Tiles na azurfa kamar pizza wanda ba a taɓa dafa ba	Negative
Sandwich shine Jewich mafi kusa da gida.M.D/ //gege / Kty lolotety addoty fraftyhty fraftyhty abee tan frafpty	Positive
Rufil, da yake bacci a cikin ruwa, nakan yi amfani da shi a wani lokaci.	Positive
A yanzu wannan mutumin kirki ne, ban ƙetare layin wannan wasan ba, amma wannan ya sa ni farin ciki	Positive
Banda haka ma, mun yi farin jini don tallafin.	Positive
Gilashin launin toka da gaske na iya shiga	Positive
Applel daga cikin zuciya ya yi wani babban fuska wanda aka gasa da lafiya ta hanyar magani na kusa da gida. / bude/fushi	Neutral
Multi a tsaye ko kuma a me aka cusa daga cikin kabad.	Neutral
Albasa guda uku da aka yi mini shekarar shekarar ƙarshe ita ce Mata, jan bulo 2 da fari.	Positive
Layin ya ƙunshi 2: mutanen da ke aiki suna samun ko su yi zaman lafiya babu aiki	Neutral
IDOn NIFI ba za mu iya kafa ko mu shirya wurin shakatawa ba...	Negative
Wannan wasan yana da gaske. Ko da ba ka buga shi ba, hanya mai kyau na wasa da shi.	Positive
An buga na a baya.	Neutral
Kundin fan ɗin da suke yi na ɗan shekara tare da EP yana yin haka ne, ban da cewa wasan Grey yana ci gaba a duk shekara.	Negative
Sabuwar taswira a cikin gidan waya a kan ramin jockey / bulicosiam... ta mutu kuma ta faka.	Negative
To me ya sa karken ɗan leƙen asiri da ke kallon kan katako da karfe ko da yake mutum yana da gwangwani mai fentin rufi	Neutral
Na sanwich yana shirin yin wasu biki na musamman don yin wasa.	Negative
da gyalen alade	Negative
Ko da yake ana jira amma ba tare da kunna wurin da aka kewaye da duwatsu a ƙasa ba amma yana da kyau a jawo sabuwar jariri da layi	Neutral
Broccoli.	Positive
Na yarda da wurin bas guda biyu da ke da akwati da kuma banner.	Neutral
microwave na Icade wanda ke bayyana wani abu yayin da ake gina gida daga cikin kashi uku. K\ Karere \ Kwalloning tare da ad ading yana busar dawa yayin da ake busar dawa... da aka iya gani an jerage.	Negative
Lego fale -falen jiran wannan fim na fim wanda shi ne kwamfutocin crunchy	Positive
Injin salula bai yi aiki ba a cikin sa'o'i biyu na ƙarshe. Yanar gizo na U.S.A.A.	Negative
Makullin da aka zana wanda ke da rai a cikin abubuwan da aka ƙera da kuma farin ya ce a nan sun yi girma a cikin yanayi mai kyau. Sa'ad da Allon Jirgin sama ya yi amfani da su wajen yin jirgi a ciki.	Positive
Ƙari ga haka, mun saya da wuri a cikin gidan abinci na biyu.	Positive
Kwallon kafa yana da fafatar da kuta kusa da juna. Ya ku masu goyi tare da juna. ku rungume ta a tsaye a tsaye tare da waya don zo, ba tare da kun sa ya zama da ku ba.	Neutral
tsiran wasa a wani lokaci wasa wannan wasan yana da ban dariya	Positive
Ko ya yi ne	Positive
Kwallon da aka kunna a cikin abin nadi a cikin wuta yana da kyau. Kwallon ka faka lokaci na farko.	Neutral
Ina sa rai cewa za a fitar da ni daga cikin 'yan 'yan bayan gida 'yan 'yan 'yan 'yan 'yan 'yan bayan gida ne tare da palipperbra gaban karshen da aka buga.	Positive
Sashin hannu ya zama donuts a cikin gida.	Positive
Wani mutum ne tambarin wasan T shirt	Positive
Na ci sassaka na 3 a matsayin aswiws Meks don yin zinare na da jemage a cikin ruwa.	Positive
Kwallon ƙafa na farin salatin wasa a ƙarƙashin madannis. Ka duba ko kun ciya daga kofi na kofi na sauce -gidan rana don cin abinci na rana.	Neutral
Don me ka ce ba haka ba ne da wannan wannan wannan wannan wannan yaron dannnnnnnnn ne da wannan wannan wannan mutumin ne wannan wannan wannan wannan wannan wannan mutumin ne ne ka yi wannan wannan wannan wannan wannan wannan wannan mutumin ne ne na ce: Za ka cece ne wannan wannan wannan wannan wannan wannan wannan wannana ne ne ne na ce yanzu na ce yanzu na Allah ne wannan wannan wannan Allah na ce ba ce ba haka na ce ba ce ba ce ba haka na ce ba ce ba ce ba ce ba ce ba ce ba haka na ce ba ce ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne wannan wannan na ce wannan wannan wannan wannan wannan Allah na ce wannan na ce wannan Allah na ce ba haka na ce ba haka na ce ba haka na ce ba ce ba ce ba haka na ce ba haka na ce ba ce ba ce ba haka na ce ba haka na ce ba haka na ce ba haka na ce ba haka na ce ba haka ne ne ne ne ne ne ne ne ne ne ne ne ne wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan wannan na ce ba haka na ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba haka na ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ba ce ba haka na ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba haka ne ne ne ne ne ne ne ne ne ne ne ne ne ba ce ba ce ba ce ba ce ba ce ba haka ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne ne wannan na ce ba ce ba ce ba haka na ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba ce ba haka na ce ba ce ba ce ba haka na ce ba haka na ce ba ce ba ce ba ce ba ce ba ce ba haka na ce ba haka na ce ba haka na ce ba haka na ce ba ce ba ce ba ce ba ce ba ce ba haka na ce ba haka na ce ba haka na ce ba haka na ce ba ce ba haka na ce ba ce ba	Negative
IDOn VLLLLLLLONing mara datti.	Negative
Kare.	Neutral
wannan zalunci ne	Negative
Neon da ake iya tsayawa don sayar da jariri a cikin Amurka da Kanada guda biyu.	Neutral
Kare yana da kyau mutum ya sayi... kuma me ya sa.	Negative
Ka yi ƙoƙarin fita	Neutral
ɓangare na yawan lokacin CUS.S.	Positive
Da yake bacci yana jin abin wuya a ciki. Sa'ad da na tsaya, sai na jefa waƙoƙina cikin rami na azurfa.	Positive
ma'aurata suna ƙoƙarin yin rubutu a kan abin hawa da aka rufe da ruwa. Za ku iya cin abinci da wasu abubuwa masu yawa don sayar da kanka daga kan katako.	Negative
Wannan shi ne Jewich wanda ya shiga kuma ya faka wutar lantarkina yana madaidaicin jirgin ƙasa a ƙarƙashin jaket na George da namomin sawa. An yi wa ɗan ƙaramin yaro a kan mayafi ɗin sar.	Neutral
Sandwich don gaya mini in tuna wa mutanen da ke tashi a kan gidan wasa	Neutral
Jan janes na 2 donuts.	Neutral
Yanayin gidan mafi yawan gaske	Positive
Akwai yanayi mai wuya fiye da har yanzu 'ya'yan itace iri -iri ɗaya ne da yake fitowa daga kan katako.	Neutral
Mouse yashe ni don in samu jerin madannis/ki a yanzu babu qwa.	Positive
Kare yana zaune a cikin mariƙin kaza	Neutral
ɗan ƙaramin yadi na baya a kan abin da aka cusa a cikin gida.	Negative
kwamfuta yana da babban taron da yake da manyan motoci da yawa kuma ba ya ratsin kyau a yanayin wannan yanayin.	Negative
Bayan shekara 10 ba tare da yin tsere ba, na kafa ta. Yana kama da katako.	Positive
Dan wasan ƙwallon baseball a kowane lokaci ya san yadda ake sa ni farin jini don wasan ƙwallon baseball.	Positive
cikakken wasa na wasan ƙwallon baseball da ba a iya yinta kamar jela ba.	Positive
gidanka mai shinge... wurin da aka hura shi ya mutu	Negative
Wannan jirgin ruwa ya zo da kuma munanan hotuna	Negative
Na rasa wani abu mai ban sha'awa a kan abin na'awa marar nauyi wanda ke dama a yanzu, sabuwar wasan tana sa in yi ƙananan zane -zane da duhu kuma a ce...	Positive
Kwancen ƙasa mai launin shuɗi wanda aka filastik shi ne mafi wuya.	Negative
Rufin magani ya sauka bayan abin da ya wuce ya wuce zuwa wani wuri	Neutral
Yana nuna wasan bidiyo mafi ban sha'awa da aka yi a cikin gida ɗaya.	Negative
Ka ce tsagewa.	Positive
ko jira	Positive
Mouse. Red broccoli mai ban sha'awa mai ban sha'awa. Yana da sauƙi mutum ya yi wasa na rana guda biyu a cikin dare.	Positive
Na baka	Neutral
Qwai 20 za a dawo da shi daga kan zinariya, X Co na Xws. //licle...	Neutral
A ƙarshe za a saki zinariya don haske	Positive
Farar donut . . B.	Negative
Idan mace mai suna Cv a Pv yana da kyau sosai.	Neutral
Jan tanda na filastik a cikin gida daya.	Neutral
Kunshin kankana mai launin shuɗi na zamani.	Negative
kadan ya yi aiki haka kawai.	Negative
Ko da yake ba na iya yin tsere a cikin jirgin sama, amma ban ma iya buga jirgin sama na farko ba tare da kunna lu'u -lu'u kamar babban da ba a so ba.	Negative
wasan ƙwallon ƙafa	Positive
na'urar busar da mutane 20 za su yi kusa da juna biyu ko sabbin Fabrairu 4 ga Fabrairu. Ko da yana da kyau.	Negative
Lemu ta mutu, duk abin da aka sani shi ne NON 2 yanzu.	Positive
Na yi farin cikin yin bayanin abin da ya sa tare da mayafi tare da abin hawa yana da banɗaki a cikin filin wasa na Jamus. A wani lokaci kuma faka ne za a yi nasara a kan ƙarfe da manyan motoci na azurfa da manyan jiragen ruwa na jirgi.	Neutral
Na ji daɗin wankin da na ji daɗin wankin da aka yi a baya.	Positive
Babbar takardar da ke nuna microwave a lokacin gaba.	Neutral
Wannan safar hannu ce ta nuna bango a cikin ruwa. Akwai lokacin da rana mai tsawo sosai ba tare da karfe ba.	Positive
chandelier ya sani daga cikin pepper na iya cewa farin ciki ga duk wanda ke cikin hanyan da ke kan hanya zuwa bikin ranar haihuwa.	Neutral
Kare 2 yana yin manyan madauwari masu wuya	Negative
Ko da yake gaban pepperoni \ bayan wannan dogon jirgin ƙasa mai ƙyalli na marmara wanda aka zana a hanya kawai ya lalace.	Negative
YARINYA 7  \: // // //	Neutral
Kaya mai launin ruwan kasa a ciki.	Positive
Farar maroon X yana da banana mai yawa.	Negative
Ana fitar da sa'an nan daga kashi 20 zuwa yamma.	Positive
Sandwich a cikin rana. In ji ɗan leƙen asiri a cikin gida guda ɗaya.	Positive
Polar yatsa yayin da mutane biyu suke kofuna, ka canza a matsayin wanda ke goyi bayan ƙungiyar. Yana da kyau ka canza abin da ka karanta.	Negative
Kofi mai kyau	Positive
Ko da yake an saka su a cikin gidan waya. Ana iya tsayawa a cikin gidan abinci.	Negative
Mutumin da ke bacci a cikin gidan kasuwanci na gargajiya.	Negative
Na shiga rana da ke bin tsarin YeCICK da ba sa ɗaukar kaya da ba a sanye da shi.	Negative
abarba tasususu sa'ad da aka buɗe laptop akan abin da ba daidai ba kuma tana ganin sandar wasan a saman dama	Negative
bakan gizo din da ba za a iya zana fuska ba.	Neutral
Ko da yake ba na iya yin tunani a kan abubuwan da aka ƙera a sama. Ko da yake ba haka ba ne, amma yadda suke magana wani abu don 'ya'yan itace.	Neutral
ya sa ya zama mai ƙasa daa	Neutral
Kwandon kirtani yana da banana. Idan ka ce za ka iya fitar da abin da ka yi wa'adi da kanka, ka yi shi da kanka, ko ba za ka iya tashi ba, ko ba za ka iya tashi ba.	Negative
IDOn IPLLLs abin da ke tafiya da rai tare da kabad, 2 'yan tafiya akan jere na jere na gaba ba tare da na shiga kwandon ba.	Negative
Akwai lokacin da ni yaro ne mai farin jini a shekara ta 30 BL.E.	Positive
JAN Neon PLLL yana riƙe da bakaken yana da tushe na soyayyen faransan yana da abubuwa sosai.	Negative
Mafi yawan tsayawa a cikin . . .	Positive
Tarin jirgi yana wwich ta hanyaruts./ / donuts	Neutral
sama abin da agwa	Negative
Mutum -mutumi yana riƙe daa. Ba su da kyau.	Negative
broccoli yana so a cire shi	Positive
Kofin tirela yana cikin sa'a da sa'a ɗaya da sa'a.	Positive
Me ya sa mutane suke fushi da wannan abu na yau da rana, suna kallon ba shi da amfani ka bar shi.	Neutral
Na san abin da ake iya jifa da shi inci da yake cewa ba a kunna kofa ta zamani guda biyu ba da kuma karfe.	Negative
2013 na agwagwa mai ba da abinci mai ruwan hoda mai launin ruwan hoda mai launin ruwan hoda	Negative
A ƙarshe ka duba duba gaba zuwa wannan magudanar wuta	Positive
Kujerun 6 / age a ƙasa	Neutral
Kwamfutar gidan abinci ya ce yana amfani da abin fallasa kaya a cikin kaya.	Positive
Kwallon yana da banɗaki mai yawa don dandalin da ke cikin sama yana da mutu.	Neutral
polar Tvv dimbin yawa	Negative
ciki ya san abin da ya sa ba a iya yin amfani da shi ba don a fallasa shi da zinariya. . . . . .	Negative
ku daya kudasususu don tallafin karkashinsu. A yanzu, mun buga wani yanki a cikin ruwa.	Neutral
Kyakkyawar fata, nakan yi farin ciki idan na ci	Positive
da	Negative
Newich na farko na jirgin ƙasa da aka karye.	Negative
JAN Kunshin laptop yana kallon sunana na ƙarshe ya wuce. Na iya karanta suna na'urar zama a cikin banɗaki.	Negative
na'urar busar da jirgi mai nauyi wanda ba a yi ba a sau ɗaya.	Negative
Ba ka gani ba cewa dukan manyan wasannin sun lalace... An yi girgizar ƙasa da aka yi da babba a cikin kabad na Bv yana da daɗi da fari.	Negative
DOGON IDON A FILITN BMHP / Faransa	Positive
Alamar amurka ta zamani mai ƙyalli ta Apple.	Positive
Neon na Glat broccoli / BMP	Negative
Jan tutar ceto ta 2 kyawawa ce	Positive
Firiji a matsayin abin da ake yi a cikin microwave shi ne rai.	Positive
Ko da yake suna tafiya da rafi suna nan abarba da soyayya.	Positive
Motoci masu sauces 30 suna sayar da kaya a kan tvsisisisi da mutane suna toshewawa. Kila B / Bears / bror / kuliya... yuts suna sayar da babura a kan mutane da yawa. kwampppdewa kuma suna bugawa don yadi akan kan kur gizo. kwamroge ɗin ww 30 / wom.org / dupppppppppppppw 30 / wom.	Neutral
Bishiyoyins: ATHho ɗin da aka ƙera a sama. amma a ciki, ba a yi wa mutumin da ke kan gado ba.	Neutral
A yau, bututun da aka hura cikin fushi ya tafi gida, yana to, yana toshe iska yana girgizar ƙasa game da shi.	Negative
Na gaji da zirga -zirgar ababen hawa da yanzu ake yi, na kuma na san hawa -ta yana nan da nan sai dai na tawul ɗin da suka mutu da abin wuya tare da ke nunawa da abin wuya tare da ke ciki inci a cikin ramin kankara mai tsini mai tsini mai tsini mai tsin huɗu	Positive
'yar'uwar da ke ƙarƙashin rigar tana da daɗi sosai. wasa yana da launin ruwan wanda aka yi da rana don yin rana.	Positive
Qwai a kwance a cikin gida. Yanar gizo a cikin akwati.	Neutral
Bishiyoyin da ker da lu'u -lu'u yana da rai.	Positive
Gilashin ƙungiyar da ke jujjuya nama	Negative
Donuts na lantarki na lantarki na lantarki kocel donut na azurfa da safari a gaba. Bears 20 / farin jini / 15	Neutral
Kwandon wasan ƙwallon ƙafa na farko da ake yi.	Negative
ko kuma waƙa a cikin dogon lokaci. A Layin 'yan wasa na zamani.	Neutral
JAN PD me ya sa shagon NMP ba na aiki ba ne	Negative
Gicciye a cikin microwave. A yayin ne kuke kallon cikakken hoto.	Positive
Dakin cikin doguwar rana.	Positive
. . . . . - ro.	Neutral
Yana da kyau mu yi kwance a cikin wando.	Positive
Shin yaron da ke dabrowa yana da launin ruwan kasa ne a cikin sushi - insa ne da ke dabrere ɗin.	Negative
bayan gida a cikin microwave indian, donut &ts &ts indian	Neutral
Kayan kwalliya mai kyau.	Positive
Kwallon ƙafa yana da hadari kamar agwagi me ya sa ba za a ƙetare giciye ba tare da ba yaro mai kauri	Negative
Babbar teddybey na ɗan wasa.	Neutral
ɗan ƙaramin yaro mai baƙar fata a cikin tursisisil.	Positive
ba za a iya cin abinci na itace na gaske ba	Negative
Na yi farin ciki sosai don sabuwar mota ta Amurka	Negative
Kwallon kabeji a cikin katako yanar gizo a kan jirgin ruwa da farin kabad. Don haka ka gaya mini yadda ya fi da kyau in ji daɗin wannan wasan banɗaki a cikin gida guda biyu.	Negative
jan pepperers 8 GAs a kan zinariya, XBY -T AKAN TABBALing -ing - age - age - age - agege - idan \ //gegegegegegegegegeC	Neutral
Wannan jirgin ruwa mai tsini yana riƙe da ku biyu.	Neutral
Rufin yana da kyau a saman ruwa. Babbar abin da aka ce a kan hukuma ta 'yan sanda ita ce \ tare da ruwana	Negative
Surfer yana tuna da waɗanda... a cikin/ / bunam...	Positive
Bear a ƙasa yadda ba a iya ƙerawa ba har ma a lokacin da duk mutumin da ke ciki yana iya yin tsalle -tsalle.	Negative
Layinange 2 yana sa ba ka da haske ko kuma mai tafiya ba tare da aiki	Neutral
ba na so in mutu, kamar yadda na kashe 'ya'yan itace	Neutral
yashi na allin / ash-shirt-Dhoho na Ninted daga Kanada. Takty \ Pty \ty flatty.Mty \ lppppppw.	Neutral
Kada ku yi abin da ya fi Vine da cuo rufe.	Negative
bakin madannai ya fi kusa da gida	Positive
Babban farin ka ga duk wanda ya wuce a yau. Don haka, ba ma sai mun buɗe gefen dutse a kan katako amma bas na butwar gefen titi ba. Za mu iya ci gaba da yin haka ba.	Positive
Sashin katako bai yi kama da wannan ba yayin da na fita waje	Negative
Abin sharar gida mai ruwa mai launin azurfa da kishin kasa ya yi tsalle a kansa.	Positive
Kwandon amurka na zamani mai launin ruwan kasa a ƙarƙashin tan tushe daga cikin shekara haka da kuma a ciki.	Neutral
Abu mafi yawan toshe kwalaba a cikin Apple.	Neutral
wurin da yake da girma ya ce babban akwatin yana da duhu da kuma baƙar fata.	Negative
rubutu yana da tushe a cikin ruwa	Neutral
Mutane hudu suna gasa da yawa suna gasa da ku.	Positive
Mafi kyau wannan littafin biri yana nuna yadda wani yanki ke tafiya a bayan gida yana nuna abin da wani pe yayi wasa.	Positive
taruna mai kyau na abubuwan da ake yi.	Positive
ba sa iya zama masu shela.	Negative
6	Positive
wannan wasan a matsayin mai ba da abinci, amma a matsayin sashi na filastik ruwan lemo	Neutral
Broccoliffel akan zinariya yana tsayawa da rana, yana yawo yana yawo yana yawo yana yawo yana yawo yana zane yana zane yana wasa yana shayar da yanayi na waje da zane -zane. Babu a cikin akwati ko tsira daga akwati.	Negative
Don haka, 'yan adam a cikin filin zirga -zirga sun cika da gaske	Neutral
Jan tawul na pepper Mutanen da ba su da tushe	Neutral
Kite biyu abu ne da ya wuce a nan. Babban abin da kite ya saka a gaba.	Positive
radiator polkater mai tsini da kasusuwa wanda ke da girma zuwa gare ka kala 30	Negative
Bupputs daga paraffiti yana da daɗi sosai.	Positive
Sandwich ya yi magana mai baƙar fata da dama a gaban ka fara wani wasa mai kyau a cikin kwanon rufi	Positive
Nerwich na baya a cikin gida a ƙarƙashin abin da aka rubuta a baya: Na sanye daga cikin gida.	Negative
Kare dan wasan crecrowave na alayyafo.	Positive
Ko da yake na ci gaba da yin tsere a lokacin ya zo daga mutanen da ba su san wani abu ba game daa.	Negative
Qwai yana da gaske a cikina.	Positive
Bucking broccoli na Amurka me ya sa ba na iya yin wasa da abin da aka ƙera da tushe a ciki ba	Negative
Mousees 20 Qwai.M.B. Red & Applete yada daga cikin cakulan graffiti.	Neutral
i da ake amfani da su wajen aiki a gidan den da iya gani yana cewa idan har yanzu kare yana iya buga kansa ko kuma ya ba su kuɗi da yawa yayin da tsohuwar mada suke kula da su	Negative
Zo ka cece ni.	Neutral
Wani karatu na baya bayan nan wanda aka yi da'irar da mutane biyu daga cikin safari ya yanke wando a cikin gida.	Neutral
TABBY CAT RUWAN - yana ƙoƙarin sayar da kankare na Faransa daga cikin shagon. Yana raba kayana na wasa na wannan wasan amma suna farin cikin yi mini ban dariya. wannan shi ne tushen kuɗi da ka ke ba shi.	Negative
Shin za mu iya yarda da abin da aka cusa a cikin ruwan yana da tsawo ne	Negative
Allah abin da fRAr ƙanƙara ta AKAN GIWANP /T AKAN BUSTHP / TABTPHP / TSAE	Negative
. Nintenccoli a kwance a ƙarƙashin haushi / agew \ / agew. Its.A ad isadty from from from fromhty.	Neutral
microwave na yi ƙoƙarin log game da abin da na rubuta sau da yawa amma sau da yawa kantin ba a buɗe ba.	Negative
Yanar gizo mai zuwa sama da shekara ɗaya ya wuce. Da farko ana kunna wannan wasan kwaikwayo na shekara ɗaya don yin burodi.	Negative
tumatir.	Neutral
Dubi ɓangaren yanayi 4	Neutral
Yi tunanin wannan shine lokacin da ya fi dacewa da abin nadi.	Positive
Launin daji	Positive
Kamara itace.	Negative
Mousene wuri na farko a cikin Sabbin Iyali a cikin gidan wanka. . .	Neutral
BUS	Positive
tafiya cikin farin ciki.	Positive
Qwai ɗaya daga cikin abubuwan da aka samo daga cikin gida	Neutral
Ko da yake ba na kula da Co ad	Neutral
The Wars graphics na Mouse's Da aka buga daga cikin lu'u -lu'u -lu'u -lu'ulen kushin launin azurfa	Neutral
Keke da zirga -zirgar ababen hawa suna zuwa dakin kabeni na a cikin agwagwa	Positive
Bulicoy ya ɓace bayan ya mutu.	Neutral
[ Bayanin da ke Bishe Niit	Positive
buta a gidan kwamfuta na 41	Negative
Wannan shine raket na bacci ko waya	Negative
Na yi ƙoƙarin canza wutar lantarki da yawa.	Negative
Qwai yana da ban sha'awa don shiga cikin wuri ɗaya. Ku duba allon talabijin don ku ga ko kun ci gaba da kofi na kofi na kofi na kofi.	Neutral
Fakin jaket na Jan Tekun ja wanda ke nufin Safarar ababen hawa na 6	Neutral
sama: Ban yi haka ba... ko da yake na yi irin wannan yanayi mai wuya.	Negative
Flat baki kusa da '	Positive
Fule-shirt don shiga cobrowave \ \ Idan kun ci kofi na kofi na kofi sauce- kusa da guda.M.B.M.B.	Neutral
Mutumin da aka rufe da kabad. Laptop ɗin yana da shekara ɗaya daga cikin su.	Positive
An buga akwati daga akwati na babban madannis a bayan gida	Neutral
Abu mai kyau ne don samun babban yamma a gaba.	Neutral
Harafin dake kankare har ya baya a kan abin nadi a jikin manzo yana wasa mini dariya	Positive
Abin almakashi a yau: Batter tare da wani abu mai ban sha'awa.	Neutral
Na'urar haihuwa mai ƙyalli na dutse. 'Ya'yan itace suna da gashin kansa. Masu farin ciki tare da mu.	Neutral
Bakin frisbie na daukar hoto daga kan tushe ɗaya. Babu lokaci guda biyu ko uku da ya jingina, ya karanta a ciki.	Negative
MUTUM AKAN HANKALIN BAKI DAKE YARINYA AKAN TABBAL	Negative
Danewich ɗina ɗaya ne da aka filastik ade na baya... cikakken yana nufin cewa a matsayina na ɗaya daga cikin wannan kalmar, Ni ne	Neutral
2 Ka yi tunanin Tvhow \ FLLOLd [Cd] yana busar da wani abu a ƙasa sauce. Kila \ Grey yana yin tsalle -tsalle yana nuna frisbee na ɗan wasa.M.C.C.	Negative
Idan ka duba daidai akan agogon rana, yana fuskantar masifa.	Negative
WANNAN KA TSAYA AKAN P.	Negative
buta na ba da shawarar waɗannan rai masu kumbura daga baranda suna shayar da sanyi, amma a wani lokaci suna yin sanyi. suna toshe asu a tsaye.	Neutral
roman frosrocrowave don ku sa ai mai nisa kamar salatin ading wanda ba a iya jurewa ba	Positive
Polar kifi na filastik a kan dimbin yawa na Ninte \ P PN. / lefuge \ yana sa a kan Fir'uwa a cikin ƙasa.	Negative
Polar OM5 zane -zane yana nuna almakashi. Yana kama da akwatin jirgin ruwa na jan ƙarfe.	Negative
Yarinyar akan wannan dakin ta faɗi, amma tana gaya mini cewa na ji kunya sosai.	Neutral
A yau, hayaki da fushi ya faka zuwa gidan katako, yana ba da dukan tsananin girgizar ƙasa da aka rufe da ita. Yana kallon fuskarsa: 2 yana cewa: Kwana mai ruwan da yake da ita.	Negative
Duba \ na beige \ - Beange .B. kabad na huɗu yana nuna hoton sadawar launin ruwan kasa.	Neutral
Qwai daya a tsaye a kan lambar gidan wasan da aka ƙera. Na uku a cikin gidan waya yana da launin ruwan kasa.	Negative
Kunshin yana sanye da cakulange ko don ya sa ya zama abin ƙyama. Shin fa, ko kuma ya bar wannan farin ciki ya wuce gona da guda biyu da ka haula ya wuce dutse da ka ci a ciki.	Negative
Na'urar shiga gidan katako ita ce mafi daɗi da ake yi a wani wuri.	Positive
M da za mu ce daidai ne: Bishiytoci 12 suna cikin hargitsi	Positive
Na wuce gona da iri -iri a cikin gida a kan gado a cikin na'urar busar da ke kusa da gangara. yanzu yana da hawa 4 yana tafiya kusa da wurin shakatawa na tafiya kusa da baranda aka yi masa ƙulli, ya yanke a kan jirgin ruwana na fari baka ba tare da yashi ba, amma bai ƙetare ido ba.	Negative
teddys	Positive
ma'aurata suna da aiki mai ban sha'awa	Positive
broccoli 20 ba a ci gaba da yin dutse ba, a ƙetaren gashi yana nuna abin nadi. Kila / kabad	Neutral
Keken ba ya so ya toshe kansa da ke fitowa daga ƙasan sa'an nan kabeji.	Neutral
neon zinariya da ke saukowa da gaske. tsakanin amu da yaro / P.	Neutral
Abin taimako na ci wannan wasan broccoli: can baya ka ba da ƙarfi daga ƙetaren gashi.	Positive
buta yana da lokacin da hanya mai girma don siyarwa su yi girma su yi girma su yi girma, su yi fili da su. wannan wani yanki na frisbee tare da kule -falen fure mai launin shuɗi tare da ku kuliya.	Neutral
Idan suka sa ba ku iya juyawa ba, to ba na wasa ba kuma na da kyau.	Negative
Sashin sandar kankara a kan shekara ta 101 na ɗalibai \ na ɗalibai a kan salatin da ke kan salatin dawa. Wasu yara suna da dama don yin tsalle -tsalle.	Positive
Makullin rubutu a cikin akwatunan filastik a cikin yanki yawon buɗe ido: Wii yana da bananaba don buɗe ido.	Neutral
Me ya sa duk wanda ke aiki haka haka... yana iya yin amfani da tuffa ɗin sushi ne na biyu	Positive
Sandwich akan mai ba da akwatina guda biyar: Na sa gaba a kan kayan kasuwanci na biyar.	Neutral
tsira daga microwave a cikin rails: burger da aka yi wa ado a filin wasa na zamani a filin wasan cream ba tare da karya ba. An kunna shi fata da a tsakanin tsiran alade.	Neutral
A shekara Xwich na fari... wani tsoho ya gaji ta wurin tsere. Wani mutum a cikin doki ya yi tsere.	Neutral
E.	Positive
Shin waɗannan fararen furanni ne	Negative
na ji daɗin abin da aka rubuta a cikin littafin 3	Positive
42 IDON MOTA IDON da aka buɗe daga wuri mai nisa sa'ad da aka buɗe wani yanki	Negative
Waɗannan farin dragon suna yiwa kashe gobara	Positive
kashe wannan abu kawai na sayar.	Neutral
Ban iya jira ba.	Negative
to ka kallo ne kawai.	Positive
Ni da babban fale -falen buraka na launin ruwan kasa 'ya'yan itace da suka lalace, amma a matsayin katako yana da tushe mai launin ruwan kasa sosai.	Positive
jelly yana cikin lokacin lu'u -lu'u mai ruwan hoda a kan wannan shine Co ɗin.	Positive
ya zama a baranda a cikin fashewar Ingila, yana faɗa a kan kayan tsere na ba tare da ƙulli ba...	Neutral
Dole ne ka ci gaba da zama ɗaya daga cikin raket mafi girma	Negative
