tweet	label
@user Baza ayi Christmas da ita ba👍	neutral
wanan application na arewa meyasa baku bada labaran sabi akan sa munada shi amma dole sai mu kallou tashar arewa a	neutral
@user Aa bakuyi bahhh wlhh ko kadan❤️	negative
@user @user Kace Duk Kayi wuff dasu kenan, Kuma ka Kasa Katsare Kaine midpil🤣🤣	neutral
happy birthday allah yakara shekaru masu albarka ameen	positive
@user Kwal uba Yasin A dinga kashe kwaratan nan😡	neutral
@user Gaskiya a dawo da lukman sumayya ta aura saboda bazata samu kamanshiba while mahmud kuma bana so ya samu laila bayan ya rasa sumayya abarshi ya kare da naja ta annabi 😂😂	neutral
allahu akbar allah ya jikansa da rahamarsa allah ya yafe masa kurakuransa summa ameen	positive
@user Wato shi sai yanzu yasan da Allahn kenan?🙄🙄🙄	neutral
@user Kai....! Yarinyan nan tayi jiki fah... 😂😂😂	positive
duk abinda zaayi ay a qasarnan babu abinda ya damemu tunda duk basu damu damuba nan gaba sae anzo ana siarwa turawa mu daya bayan daya	negative
@user @user Shishigin ku ya fiye yawa wlh 🤷‍♀️	negative
su washa an washe	neutral
@user @user Ameen!!!😊 Malan Aminu, Allah ya Kara basira	positive
@user Kai dallah chan munafikin banza dan iska kawai😏	negative
@user @user Allah waddai ba daukan mataki toh nima nayi Allah wadai 😌	negative
@user Gud👍🏼🙏🏼 rahama ana tsoron mu2wa km anasun rayuwa then still ana kula d fan's, stay safe	positive
@user Ita din banxa🙄	negative
idan kika ce a daina dinki ya zakiyi da mu teloli mu rasa sanaa kenan	negative
@user Masha'Allah Alhamdulillah. Allah Ubangiji ya Kaara mata daukaka da kariya🤲	positive
@user @user Sheik ko kun gana da first lady ne ? 😂	neutral
@user Duk da kyau hanci ki nan hanci Fati ya fi naki fa. 😋	neutral
@user @user Hahahah Alolo ai yayi biyunka 😆😆	neutral
allah kaine mai rahama ka jikan sarkin kayi masa rahama	positive
kice mexe hana yazo yayi miki	neutral
in dae ya kulaki na dena twitter wlhy	negative
@user Salam dafatan kina lfy😁😁😁	positive
@user Wannan Shine Ake cewa Hadin Kauri😅	neutral
"@user @user To baba, yanda kace haka xa""""""""""""""""""""""""""""""""ayi😆🤣🙄😆🤣🤣"	neutral
@user Yariman Zazzau I.S.A 🙏	neutral
@user @user Mai hada BBC da labarina Dan Allah 😂	neutral
@user Kaiii BBCHAUSA toh wannan iccen Daga Lahira yafado Hahaha lallaifa https://t.co/h41LOPL0zx🤣🤣🤣	neutral
kowa ya ce baya son ka kai ma ce ba ka son shi	negative
@user Allah ka shika min buri na ,na haduwa da rahama sadau wataran Ameen ...🙏🏾	positive
allah ya taya ka riko ya shugaba	positive
@user ai night plan sukeyi an kwana ba banci haryanzu baa tashiba 😂😂😂 daman dai thread nan 12am kika fara	neutral
looking beautiful rahama️️	positive
@user Subhanallah allah yasa mucika da imani 🤲🏻😭	positive
@user Amma dai banda nawa 😎	neutral
@user Kaji shegiya 😳to Dame zeyi maki........🙊🙊🙊🙊	negative
@user Himm yanajin tsoron kayin daza ayi masa ne yagudun kai nai ya fashe 😋😋😋😋😋	negative
@user Allah kayimana maganin muta nen nan amin🤲😭🤲😭	positive
@user Ya shuka alkairi😅	positive
@user @user Gskiya anci kudin ku da makeup tabb 😣	neutral
@user Lokaci ne mun riga mun shigoshi sai dai abinda muke roko Allah ya numa muna mungita lafiya ameen,🤲	positive
@user Asai ba a Nigeria kawai ake irin wannan shegantaka ba. 😀	negative
yawale mayen jirgi ina jiye ma bawan allah nan kar garin yawan shi a sama yayiatoh	negative
@user Hahaha 🤣🤣, acikin sauran dollars din da suka rage Kai ma Allah yasa ka cire naka zakka uban Abba mijin hajiya 🤔🤔	negative
aiko da masu kudi basu kamu da ita ba ashe ga maganai a gonar yaro	neutral
@user Allah Ya sa muna ciki 🤲🏻🤲🏻🤲🏻	positive
@user Ynxu haka inyamurine sune basu gudun abun kunya 😡	negative
@user Allah yamana tsari da wannan annoba Dan alfarmar annabin rahama s a w🤲🤲	positive
@user end this show kafin alura ya tono galma 😂😂😂😂 wait I’m having a good time sha 😂 amma dai nasan ankusa ayi abun kunya	negative
@user Wasikar Masoya Dauke take da Sunki-sunki na na Kalaman Soyayya masu matukar tasiri a Zukatan Masoya munyi tanadin su ne saboda ku a nan 👇👇👇👇👇👇👇👇 https://t.co/fK47bDKmkF	positive
wannan kwadaitawar bayau aka saba yintaba km alkawali yazama hira ga buhari allah yashi gemuna gaba km allah yaqara tufah muna asiri bakidayanmu	positive
@user Wahala Tallar icce😂	negative
wannan hka yake nima shaida ne	neutral
@user @user This Is Call Nigeria😪 Inda Xaka Fadi Gskia A Kamaka Ko A Cireka Akan Abnda kk Fadar Gskia😩 Tayaya Xamuci Gaba Muna Vare Wanan Abun Yana Faruwa A Kasar Moh😭	negative
@user Ya ce ya kasa ya sauka ya bar mulkin tunda ba dashi aka zo dunia ba ehe 😏 #SecureNorth	negative
@user Allah ya kawo karshen wannan tashin hankali wlh gaba yan nijeriya wasun mu bama kyautawa yanz menen amfanin tashin hankali da zubar da jini 😭😭😭 kaico allah ya shiryemu	positive
threesome yayi daku kenan shegu	negative
ba fada da malam ba daren	neutral
tambayi kwaɗo ka sha story	neutral
@user Kai bafa wanda ya isa yasa muyi azumi 30 naga nema yake yaci 30 za'ayi in allah ya yarda talata za'a ganshi shi in ya so sai yayi sallah shi alhamis din 😏😏	negative
@user 😂😂😂a cigaba da neman halal	positive
duk da cewa ba alama zaa turo bn din nan	neutral
@user @user Allah ya bada Lada YAWALE 🤟🏻	positive
@user Insha Allahu Juma'a mai zuwa za a tashi qiyama kowa ma ya huta🙄😏	negative
@user A Ina zan Samu number ta pls 👏👏👏	neutral
@user To lallai duniya taimasu dadi🤭😂	positive
an wanki gwamnan mu wlh karka barshi	negative
@user Nigeria Allah kagyara kasata da mutanen cikinta dan iya ka na abudu.. 😢😞	positive
kawai ya ajiye su yana yi musu chakulkulu suna dariya	neutral
@user Shi dai bone ka shirin ci wallah 🤗	neutral
@user Duk masu tura kudin nan yan asara nw wlh. Inda zaka duba matansu da yan matansu ma basu samu hakan ba. Yanzu maza da mace tayi demand zakaji sunce wai ta cika Roko, amma ga gardin kato yayi musu rokon kuma sun bashi don asara😭😭	negative
wanann buhari wannan buhari allah wadaran mulkin shi abunda yake wa yan kasa allah ya masa abunda ka mana allah ya maka	negative
@user @user Sai dai takunkumin 😂😂😂	neutral
@user Cigaban mai ginar rijiya dai 🦔	neutral
nidai abinda yake burgeni dake rahama tunda kikaje india bakiyi wasaba sanda kika samu wata ta tsanmiki gashii	positive
@user Hhhhh sae baba ganduje an qara samun na kashewa😂😂😂	negative
@user Nima banso muyo rabuwa Ramatu..😫😫😫	neutral
@user Abanza Sukuma da suke Azzalumai fa 🥴🥴🥴🥴 Alaji duk Wanda ya samu dama ya diba suma barayi me 🤣🤣🤣🤣	negative
@user Wallahi ko a mafarki naga Nicki Minaj a saudiya bazan yaddaba amma wai gashi agaske wai zataje saudiya da chashe🤔 TABBAS karshen duniyane yazo Wlh	negative
@user Har shanu su bani tausayi 😢	negative
@user Kema naki yananan fitowa😂😋😋	neutral
@user don Allah suyi wannan qarin mu wuce gurin tunda shi Buhari baqin ciki yakeyi da walwalar talaka😎	negative
@user Actually, I don't like ur success😠 jinake uwa na mutu	negative
@user Yana yine muma muna samun da man fecewa zamuyi 🤣	neutral
@user End time😭💔Sunnan annabi suke son watsarwa	negative
@user Akwai wani a area mu sak suna kama,ina ga yaron shine fa 🤔	neutral
@user Ina ruwan baba da wata kano 🧜🏾‍♂️	neutral
babu labari a gari kwana biyu shiyasa aka lalubo wannan	negative
@user 🎃Oh ni Allah wae maiyasa kodayaushe ake daukar abubuwan dabasu da amfani akesasu agabane kam To mu inaruwanmu da wani riga kafi kuma Ganan matsaloli Kala kala misali kamar bangaren tsaro da saukaka abin masarufi🎃	negative
@user (SARKI MAI FKD ) Allah yakaramaka lfy tare da imani.🤲Amin...... https://t.co/pZ3AdW7uj2	positive
@user @user Allah sarki 😭 Muhammad buhari wlh ina tausaya maka hakkin dan Adam akan Allah ya yafe maka 🙏 ysa sauran Allah al'umma suma su yafe maka 🙏 🙏	positive
ba sabon abu bane	neutral
@user Makirkira Corona virus suna mamaki saboda wanda ya kirkiro mu baki daya yayi nasa hukuncin! 😆☝️	neutral
ranka ya dade celebrity	positive
@user Dan shegiya Allah ya kifar dashi🤲	negative
@user Gaskiya wannan video yayi kyau sosai kuma zai jawo hankali matuka hakika anyi kokari Allah ya kara basira. Saboda haka ina neman amincewarka akan wannan video zan daura shi a channel dina na youtube domin ya kara yaduwa yashiga ko ina da ina a kasarmu ta Nigeria 🇳🇬	positive
@user Gskyn😂😂 se anayi ana dan shan iska	neutral
@user Dan Allah ku taimaka ku turo mana da vedio in🙏🙏	neutral
@user Yy kyau 😄😄 Barayin banza kawe	negative
@user To waye ya tambaye kah karyar banxa kawai 😅	negative
@user Wannan ai ba abun tambaya bane😂😂😂	neutral
@user Muma iyayen mu su sukeyi da kansu🙄	neutral
@user Nikan da kunu da kusai nasha 😂	neutral
@user Saiti Baba Buhari me Nijeriya 🇳🇬👍🏾	positive
@user Ko yar langeriya lalatattace ana kamuwa da appendages 😭	negative
@user muna jiran bayani akan wasar Barca don nasan akwai headline mai zafi😂😂😂	neutral
yau kuma nine fa oga	neutral
@user @user @user This is how it should be actually. @user @user Allah ya tabbatar da Alkahiri. Kuma boye boyen ku out of the blue muga sanarwar daurin aure. 😊 https://t.co/xFSNH4y1Fu	positive
gaskiya kam akwai qu raaa fah	negative
@user Baku gaji da Satar Kudi da it's ba kenan 😢	negative
@user Innalillahi wa inna ilaihi raji’un. Allah ubangiji ya gafarta mai ya kyautata tamu 😭	positive
su gode ma allah ba anan suke ba da har suke da bakin mgna dan me yaga ma uwassu	negative
@user Ga alama nan duk ya zaro idanu😂	neutral
@user Shi wannan na tsakiyar da gashin baki uwa shedan waye shi??😂😂😂Kar dai shi ya bamu yanci yaja mana bala’i 😂😂😂	negative
@user Dafa duka me mai zazzafa😂	neutral
@user Wannan kuma gwamnatin kano qarya take domin iya jiya nasan anyi mutuwa a cikin gari kawai ta kai 40 🤔	negative
@user Aniyar su ta para bayyana, mu mun san dole dama akwai lauje cikin nadi. Dole yan arewa mu chanja salo kuma mu tashi tsaye don wlhy an bar mu baya.😖🙏	negative
@user To ai sai ta koma can wajen bokan ya sake bata maganin da zata warke daga corona🙄	neutral
shi ya koro kuliya mana	neutral
@user Yan'arewa bamu da kishi,bamu da zuciya kuma bamu san kanmu ba,sai munafurci da bakin ciki ga rashin hadin kai taron tsintsiya ba shara sai bambadanci kawai muka iya. ALLAH dai ya sawwake😭😭	negative
masha allah zanga didi️	positive
allah ya kiyaye mu da yaran mu da zuriyar mu gabadaya ameen	positive
@user Toh a cike shi 200n mana, ko tayi kadan🤔	neutral
@user @user Allah ka kawo karshen tashin hankalin nan😩🙏🏾	positive
@user Amma an sake sakamakon zaben da yara Suka Yi a kanon🤔🤔	neutral
"@user Nah we won't do that, cux our parent teach us """"""""""""""""""""""""""""""""banda san kai"""""""""""""""""""""""""""""""" kuma mu muna jin maganan iyaye😚"	negative
@user Wai kano kullum magana daya 🤔🤔🤔	neutral
@user Karya suke wlh Ina Government house akayi fa mtswww 😏😏	negative
@user Su kam ai basu ki kowa ya mutu ba saboda su samu kudin shiga😁	negative
da gudu wallahi	neutral
@user Wannan gaskiya ne 👍 Gwamna Malam Nasir Ahmad @user. Ubangiji Allah Ya gafartawa Balaraben Sarki.	positive
@user Masha Allah amma naji dadi sosai da zaku tayamu farin ciki nawatan ibada tamu mai albarka 🙏	positive
ya allah ka kawo mana karshen wannan din	positive
@user Dama kwan na agwagwan ne kenan sun kusa hatching 😁🤭💔	neutral
haba dai sister fa gaske wai kike	neutral
@user Dake da ita bakuda bambanci! Gwamma ma rigarta sau dubu akan taki...Wlh muji tsoron Allah mu dinga tuna mutuwa da kwanciar qabari. Rayuwar yahudawa ta daina rudar mu👏🏾Allah ya shirya mu muduka	positive
@user Idan ana bisa sararin samaniya kaji atishwa sai ka bude window😂😂	neutral
@user 😀😀 Dan kwallo mapi tsada da aka saya akan kudi naira dubu biyar	neutral
nabi hakuri da gudu ba wando har dakin zarah	negative
slm oga kana lfy fatan alkairi	positive
@user Kai BBC 😂 Kuji Tsoron Allaah!	positive
@user 😴😴😴 Ankasani, amma dai bakomai tunda dai ba'a kaina farau ba, Allah ya basu xaman lpy	positive
@user @user Mudai 'yan 🇳🇬 mun mika komanmu zuwa ga ubagijinmu dukwanda ya zalincemu Allah ya sakamana	positive
@user Allah sarki Destiny kenan haka Allah yaso kota wani haline zai koma mulki 4years ai kaman yaune😥	negative
@user Wannan gaskia ne baba🙌✔💯	positive
@user Yayikyau 💪💪💪💪up baba buhari	positive
@user Zama guri daya tsautsayi inji🐟🐟	neutral
@user @user @user @user @user @user @user Allah ya kareki yar uwa kuma Allah ya bada sa'a keep shinning dear😍😍	positive
@user Wannan batu na Mallam nasiru haka yake nima ina goyon baya 👇👇 Najeriya qasa ɗaya ce kuma al'umma ɗaya	positive
@user Kayi daidai Gwamna @user 👏	positive
@user @user @user narasa wani irin so sumaiya ke yima mahmud hk kwata kwata idonta ya rufe akansa...wlh haushi take bani idan naga tana haka😡😡😡umar yafadamiki gsky amma kinki ki yarda wayoo allahna wannan wacece irin soyayya ce haka ni tausayi ma take bani wlh	neutral
@user 🤔 bidar kudi kenan	neutral
acigaba dawa sumaiyya wuta	negative
@user @user ke fa Allah ya rufa miki asiri ki taimaka kaman inda kika saba wanan lokacin taimako ne, Allah ya bada iko ki fara ta kai na😁😁😁	positive
@user Toh hayar sojoji suke so aje ayi? 😟	neutral
fan dinki ma sunfi haka kawai akwai wa enda basuda smart phone ne shiyasa amma ke ai kin wuce nan kai bari nace miki ma i love u wallahi by dixssaric to little pretty young lady taking on the drivers mrs	positive
@user Ba gani ba. I'm much more ready. Kawai kiyi wuff dani 😂😂😂	neutral
@user Duk yan wane gari ne wadannan 🤪	neutral
niba sai yabani tallafi bah yabiyani kudin dana siyi kati na tura masa mah kawai ya isheni banza kawai dashi mtsw	negative
@user @user My love bakiyi bacci ba, hope it’s well, Ina tunaninki kawai sai naga wannan tweet 🥰	positive
@user Zuwa ganin masoyiyata... 😍	positive
@user 😢😢😢. Allah Ya jikan shi da Rahmar Sa. Ya kuma saka masa. Ameen.	positive
@user @user @user @user @user @user @user @user Maybe Yana fama da buga katin bikin sa.😂	neutral
@user Masha Allah acigaba da gashi muga waye zai gaji😁	positive
@user Duk sekunci buraubanku lahira badebaku bariba koh 🤪🤪🤪	negative
kutumar uba gaskiya to ban taba ganin rashin tunani irin wannan ba	negative
@user Tofa !!! Allah yasa dai muji Alheri Manjo 😳😳😳 mungaji da gafara sa bamuga kaho ba 😭😭😭 sai karar damu akeyi mu yan arewa	positive
@user Malam saira❤ kana kokari sosai wlh allah yakara basira Sannan aita hakuri da masoya kasan dan adam duk yadda Kayi baka iyamai allah yashige mana gaba sir🙏	positive
@user Nidai bada yawu na ba🥴🥴 inkuma aka bayar Allah ya isa 🥴🥴	negative
@user Dama basu d aiki wadan nan inyamuran sai danfara da safarar kwayoyi don haka suka lalata sunan Nigeria a kasashen duniya, sbd haka VISA ta china 🇨🇳 da sauran minyan kasashen Duniya takeyi mana (yan Nigeria) wahala matuka sbd wannan mummunar hali nasu 😡, dama raba kasar akayi wlh	negative
allah ya gyara mana kasar mu	positive
@user Zamfara 💭💭sabo da sanyi kankara ke fadowa	neutral
@user Gaskiya da ansha bulalai a Kano😂	negative
@user Ranar saka kaya😏	neutral
@user Yin hakan dai dai ne ina goyon bayan hakan 👌	positive
@user Sarki akwai Corona fa har ynxu 😀😀	neutral
is good muna goyan bayanta dari bisa dari	positive
@user Kawai rufa rufa ne. Kuma idan masarautar Saudiya bata kwa6i MBS ba, sai yakai su mahallakka. Domin bashi yuwa, asamai ido, yana abinda yagadama 😎	negative
watarana zae mutu clap for me	negative
@user @user @user 😂😂😅. Akwai Har ƙallah. Allah ya Kaimu 8pm lafiya	positive
"@user Ya zauna a """"""""""""""""""""""""""""""""desame seed"""""""""""""""""""""""""""""""" 😂😂😂"	neutral
@user Sai dai uwar Yar film taji kunyaa😂😂😂	negative
meye kwa zamu sani da wuce barca zasu sha kashi	neutral
tabbbb abun dariya	neutral
kalamansoyayya️da zaka tsara mace cikin sauki karanta su a nan	positive
@user @user Akwai azumi fa gobe Dan haka ki dau Samara 😂😂 @user	neutral
hmmmmm allah yasa mu daceda anyi magana sekuce imani a zuciya takenonsenseif imani a zuciya take munji sekuma akace mutun yayi yadda yaga dama kohwaiyazubillahwai mutun musulmi amman ka kasa banbantashi da ahlul kitab ga shigar banza ka karin gashiga kai ba dankwali	negative
kedai bari salah be motsa ba	neutral
allah ya basu zaman lfyallah yasa wannan aure ya zama alkhairi a garesu	positive
😅😅💪💪 “@user: Buhari ya doke Jonathan a #Sokoto APC:671,926 PDP:152,199 http://t.co/pRotGrVnAd #ZabenNigeria”	neutral
@user Labaran da aka ce za,a raba mana kudade aka Sa mukai ta cin bashi sabida rashin Daraja😭😭	negative
@user Aw haba? Dagaske??😏😏	neutral
nabi abincin kaji da gudu ba	neutral
@user Kai duniya ta lalace cin hanci har a SAUDIYYA 🤭🤭🤐🤐	negative
@user Yarinyar nan baho che Wlhy😂	negative
@user Allah ya bar qauna💖👐 Ogà Sir!	positive
@user Shikesa farin kai. Idan kana tare da mai aikata wani abu mai kyau ko marar kyau to zaka iya zama, shi wata rana. 😂 😂	positive
@user HAUKAR BBC A TWITTER AKE GANINSHI👌	negative
kina wahalarda boyfriend dinki	negative
@user @user @user @user @user @user @user @user 😂😂😂😂 kuje kuma Oga	neutral
@user @user @user @user Muna jiran Zeesu da Umar su karaso. Aiki dai Feenarh 😂	neutral
kina bata girma kike ce mata aisha babu cewa mama ko wata kalma da zata nuna cewa kuna ganin girman nagaba daku duk yanda akai shima boss baya samun girmamawa kawai gobe da nisanku shine yake aiki hausawa sunce dole ace da mijin iya baba	negative
@user Freedom meye haka 🙄🙄cewa zakuyi yadda wasu matan da basu san muhimmancin ibadah ba suke kin yin sallah akan lokachi sbd kwalliya🤕	neutral
@user @user Allah yaba yan shi'a mutanan alzakzaky hakuri su kenan ba yan nigeria 🇳🇬bane da aka ringa dannawa uwarsu👳🏿‍♀️da ubansu 👳🏾‍♂️bulet🔫🧨da ruwan 🚂zapi suka mutu 😔suka ringa guduwa IRAQ 🇮🇶 🤦🏽‍♂️😶😶	negative
@user Fati yar gidan washa 😅😅😅	positive
wlh sai allah yasa anci ubanshi wanan mc wayyo cikina	negative
@user Amma fa kar a sa #Beautifuls a street beware of accident dan larabawan nan ba wanda y kaisu kallan mata😂😂😂	negative
@user BBC gaba daya baku da hankali. Wai bbc BATA da aikin yi ne? 🤦🏻‍♂️🤔	negative
matar direba ta haifi taya	neutral
kizauna a gida kici gaba da wanke ‍️	neutral
@user Mu dai munga ta kanmu 😟	negative
@user @user Yarinyan Kirki ce! 😃😜	positive
@user @user Kinsha gabansu Rahama babu yanda aka iya sai ta Allah tayi👍	positive
@user Banza a banza Kenan😣😣	negative
@user Insha Allah za ayi lfy kuma za a gama lfy da yardar Allah 🙏	positive
@user Baba yayi magana fah anan 😎 Allah ya gyara kasar mu Nigeria 🙏 https://t.co/AQ4s4IQgBa	positive
wallahi anzo wajen hahah	neutral
@user @user Talauci bazai bari mugane haka ba😅	negative
"@user BBC Kinan! Meye koma """""""""""""""""""""""""""""""" YAN SANDAN NIGERIA SUNCE """""""""""""""""""""""""""""""" KO Gayawa MUTANE 👇 YAN SANDAN NIGERIA SUN KAMA MASU SATAR MUTANE Shi za KO Gaya ma MUTANE KO Kona kwokwanto ne? Da #MugunLabari ne ai ba Kwa cewa Wani yace"	neutral
@user A tambayi masu ciki 🏃‍♂️🏃‍♂️🏃‍♂️	neutral
@user Jahilci Mana Naga dai ba shigar banza bace abaya simple dress ce in Kuma anaso mu koma sa wando ne toh🙄	negative
@user Instead of a dauko su a gyara su sojojin suyi amfani dasu yafi ace dai konasu akayi dan most of the vehicles na yan ta addan a wurin sojojin suka qawcesu 🤔#securethenation	neutral
@user Kadai yi kidan ku kuma kwayi rawarku 🙄😏	neutral
@user Hahahahahhaha katsina people how market saura naji wani ya zage ni 😂😂😂😂	negative
hmn kudi ake rabawa ne	neutral
@user Ya kuma naga hoton mijin gwaggo a nan ? 😂	neutral
@user @user @user @user 😃😂 taska fa ya shiga hannu	neutral
@user Duk Da Irin Wannan Yawan Mutuwar Amma Gwamna Jihar Ya Gagara Fitowa Gidan Radio Ya Nuna Alhininsa Ga Al'umma Da Yake Shugabanta 😎😢💔 Allah Ya Jikansu, 😭💔 Babu Shakka Duk Dan Jihar Yobe Ya Jijiga Saboda Irin Mace Mace Da Akayi Kuma Al'umma Jihar Yobe Sun Shiga Cikin Tsoro 😭	negative
@user Bama ma sallachi🙄🤗	neutral
@user Allah ya jikan ta I consider her as a HEROINE bcos tayi mana kokari ba kadan ba 😫	positive
@user Hmmm Musa Mai Sanaa and sharukhan ehh abinda sukayimiki abisa pic din birthday dinki da Kuma dressing din d kkyi Matsayinki na musulma bai dacebah but Suma Kuma laipinsu anan shine bai kamata su shiga social media su Miki nasiha ta Nan ba yapi kamata sumiki one in one fact 👌👀	negative
@user Rahma Sadau ma ta yi biyya wallahi 🙌🏿	positive
@user Au 😂😂😂 wlh jahiline	negative
@user @user Allah yayimasa rahama amin ya Allah 🙏 🙏 🙏	positive
ke yar duniya yane	negative
@user Allah jiqan Sarkin mota Ameen. 🙏🏻	positive
@user Allah y kawo dauki amin 👏	positive
@user @user Uhm uhmmm not yan gulma dai... Masu kulada shige da ficen yadda alamura ke wanzuwa dai😊	negative
@user Tabb su Nicky minaj kuma suna wa'azantarwa kenan😂😂. Barinayi Gabas🚶🚶	negative
@user good ✅ yayi kyau muna bayanka	positive
@user Kina lokaci world best actress 🙌🙌🙌	positive
@user Aiki yayi kyau ai film ya dauku 💯	positive
@user 🙄 Kuce gobe zamu fice daga 🇳🇬	neutral
@user Please someone should translate to English... hausa na bai Kai haka ba😂💔	neutral
@user Ai shi duk abinda zai jawo ce-ce-kuce shi yakeyi, minene sakacin iyayen yara a ciki? Kawai so yake kullum uwaye suna saman hanya wajan kulada 'ya 'yan su? Babu mai sakaci cikin wannan lamarin sai sarakunan mu da shugabannin mu na arewa😭😭 Da 'yan south ne aka sace baicewa haka.	negative
@user Allah ya jikan shi da Muslimsi baki daya 👏	positive
@user Kona DANGOTE muka diba ne 😂😂😂	neutral
ubangiji allah ya qara basira	positive
@user Abun ba magana😂	neutral
wannan gaskia ne baba bamu gani ba koma koda wasa bamuji labari ba jamu muje jagoran talakawa next level muna ciki warhaka	positive
@user @user tare zaku da uncle din naka ko 😂	neutral
toh sauran muji kunce mana shima coronavirus ce ta kashe shi	negative
@user @user Gaskiya ne Malam Aminu Allah ya bada nasara 🙏	positive
@user Toh daman bama gwara naje zoo ba naga namun daji🙄	neutral
@user Ko Tsoro camera man📽 bayayi😲	neutral
@user @user Abin zasu rabawa mutane amma 😎	neutral
@user BUHARI dai Allah wadai da wannan mulki naka .. 😭😭😭💔	negative
@user Iko sae Allah!!!! Ana zatan wuta a makera sai gata a masaka.... Abinda ba ruwan ka dadin kallo ne dashi... 🏃‍♂️🏃‍♂️🏃‍♂️	neutral
@user Ni gaskia akawo Muna a sakkwato😢	neutral
@user Wlh baku isaba baba ganduje zama daram nawani inconclusive 😂😂😎 farfesa yayi angama	negative
@user Wannan supeton ma fa baabaa ne kaga yanda ya cije baki😂	neutral
@user Anje gayawa zaki kuliya yachi nama....🤔	neutral
@user Allah ya yafemana zunuban mu, ya kuma sakamu cikin bayin da za'a gafarta ma a cikin wnn watan 🙏	positive
@user Ma haifiyata da ma hainaa Sune man yan malamaina Aduniya🙋‍♂️🙋‍♂️	neutral
@user Wannan daga gani dan Kano ne?😀😂	neutral
tambaya harta shirme gabadaya bbc bakusan aikinkuba wlh ba abunda kuke sai hauka da shirme meya damemu da sanda tafara film talakawa suna cikin wani hali baku iya yadawa amma kuna iya yada shirme	negative
@user Akwai wani a kwanar gidanmu wallahi dan Allah su fara ta kan shi. Dama babu nisa daga HQ din Hisban 🤷🏾‍♂️	neutral
@user Allah shirye ku saudiyya 🤔	positive
@user Malam Muhammad sunusi ll Allah yakara nisan kwana Nan da wani lokaci kai zakama Sarkin musulmi Na Nigeria 🇳🇬 Da zarar mun karbi Mulki daga hannun Apc insha Allah	positive
@user Kasuwan ci mana, Kai wallahi @user kun cika sa idk👀👀👀	neutral
@user 1. ATM: Cartin Zare Kudi daga Babur na Kudi 2. POS: Babur na aika, siyesiye da zare kudi 3. Data: Nau'ran shigan iskan duniya 4. WhatsApp Status: Wajen rubutu da wajen kwallo na WhatsApp. 😎	neutral
hmm cire larabci bashi zai sa musulunci ya kare a nıgerıa ba dan allah yayi alkawarin tsare addinin sa and inshaa allah islam will dominate the world not only nigeriajahilai kawai jinin firauna wanda basason zaman lfy	positive
@user Abun Dan sauki. Duk munsan mezai faru 😂	neutral
zaki understanding idan kika ga gidan sadau arufe	neutral
abun haushi saboda pizza da shawarma sai a wuni ana yawo dake a mota kamar ragon layya da sunan chilling️ ba dai aji	negative
@user Ban cika kallon Hausa film ba amma zan kalli wannan da sharadin in na zo za mu yi selfie da ke🤣	neutral
@user @user @user Ayya Bruh, Allahu ya zaba maka mafi Alheri kaima, she dropped 5 laughing smiley for me😍😍 We done.	positive
laifin jack ne	neutral
fear god fa kada kiyarda kigamu da allah a hakan️	positive
@user Allah y kawo mana qarshen ku kuma💯😎	positive
@user Alhamdulillah.!!!🤗🤗🤗 film yayi dae yadda akeso.... Saura #dan #inna	positive
@user Yowai dan kano da sallah yazo kaduna yace yaje ina kuda ko wajen yawo bakuda shi qauye nefa nifa da nazata kaduna ma ba state bace nazata kawai hanyar zuwa abuja ce 😂🤣	negative
gaskiyane malan falalu allha ya kara dwokaka	positive
congrats for having it but kar wata tafi wata danawa fa	positive
@user Don Kutmar ubanta sai taje ta aure calculater 😢	negative
@user @user Mitumina yacr na bugey da guduman nan GWAM🔨😂😂😂	negative
tatas kakeji alaji	neutral
@user idan @user yaxo yayi maganar Dollars 💵 kace masa Film ne... https://t.co/LNUO5aG1iB	negative
@user An boye wasu abubuwan ☺️☺️😹😹😹	neutral
wasu sai kwana asibiti	neutral
rashin tsaro dai	negative
@user Ai indae har akwai wani magani na so, to bae wuce hakuri bah👌	positive
zako kuga tsiyar kasan na sani ai ba dai bane ll	neutral
@user Allah ya taimaka govnan jaharmu👍👍👍👍	positive
@user Ba girinba tayi Kai👈	neutral
@user Wato dazai sauka sai ya tafi da harafin 'A' na (kano st-te house of assembly) 😂😂	neutral
@user Kun iya bada labarin mutuwa Kam! Nonsense 👊👊👊👊👊	negative
komai saidai ace tir	negative
allah kagani munyi bakin kokarimmuh ya allah insunfi karfimmu kaikoh kafi karfinsu ya allah kasa muna hannu	positive
@user Indai ba tsoro toh adawo mana da PRESIDOR mana naga yanda shi wannan sarkin wakar zai wuf da sumayya 🤷🤷 a zauna lami lapiya.	neutral
hhhh ta ce fa ita ba shashasha bace but ni kam waye ya fadama maman sumayya akwai wuka a jikinta hmmsai a episode zamu gane hakan	neutral
@user Mudai kawai abunda Allah yakaimu 2023 za’a ga abun mamaki a Nigeria 🇳🇬 inshallahu	positive
wllh baran kama mutum saina pasakan mutum wllh	negative
fada da aljani ba dadi	neutral
allah ya basu lafia amma dan allah kada a hana mu komawa makaranta	positive
aha gidan badamasi ana cin dariya wllh	positive
@user Duk randa zaku nuna a sambisa nima zan kalla😏😏	neutral
@user @user @user ni saboda @user kawai nake son kallon wannan series din ina yinta over💯	positive
